0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,IFP000_1/1444647696,IFP000_2/1444647696,IFP000_3/1444647696,IFP000_4/1444647696,IFP000_5/1444647696,IFP000_6/1444647696,IFP000_7/1444647696,IFP000_8/1444647696,IFP000_9/1444647696,IFP000_10/1444647696,IFP000_11/1444647696,IFP000_12/1444647696,IFP000_13/1444647696,IFP000_14/1444647696,IFP000_15/1444647696,IFP000_16/1444647696,IFP000_17/1444647696,IFP000_18/1444647696,IFP000_19/1444647696,IFP000_20/1444647696,IFP000_21/1444647696,IFP000_22/1444647696,IFP000_23/1444647696,IFP000_24/1444647696,IFP000_25/1444647696,IFP000_26/1444647696,IFP000_27/1444647696,IFP000_28/1444647696,IFP000_29/1444647696,IFP000_30/1444647696,IFP000_31/1444647696,IFP000_32/1444647696,IFP000_33/1444647696,IFP000_34/1444647696,IFP000_35/1444647696,IFP000_36/1444647696,IFP000_37/1444647696,IFP000_38/1444647696,IFP000_39/1444647696,IFP000_40/1444647696,IFP000_41/1444647696,IFP000_42/1444647696,IFP000_43/1444647696,IFP000_44/1444647696,IFP000_45/1444647696,IFP000_46/1444647696,IFP000_47/1444647696,IFP000_48/1444647696,IFP000_49/1444647696,IFP000_50/1444647696,IFP000_51/1444647696,IFP000_52/1444647696,IFP000_53/1444647696,IFP000_54/1444647696,IFP000_55/1444647696,IFP000_56/1444647696,IFP000_57/1444647696,IFP000_58/1444647696,IFP000_59/1444647696,IFP000_60/1444647696,IFP000_61/1444647696,IFP000_62/1444647696,IFP000_63/1444647696,IFP000_64/1444647696,IFP000_65/1444647696,IFP000_66/1444647696,IFP000_67/1444647696,IFP000_68/1444647696,IFP000_69/1444647696,IFP000_70/1444647696
0,IFP000_71/1444647696,IFP000_72/1444647696,IFP000_73/1444647696,IFP000_74/1444647696,IFP000_75/1444647696,IFP000_76/1444647696,IFP000_77/1444647696,IFP000_78/1444647696,IFP000_79/1444647696,IFP000_80/1444647696,IFP000_81/1444647696,IFP000_82/1444647696,IFP000_83/1444647696,IFP000_84/1444647696,IFP000_85/1444647696,IFP000_86/1444647696,IFP000_87/1444647696,IFP000_88/1444647696,IFP000_89/1444647696,IFP000_90/1444647696,IFP000_91/1444647696,IFP000_92/1444647696,IFP000_93/1444647696,IFP000_94/1444647696,IFP000_95/1444647696,IFP000_96/1444647696,IFP000_97/1444647696,IFP000_98/1444647696,IFP000_99/1444647696,IFP000_100/1444647696,IFP000_101/1444647696,IFP000_102/1444647696,IFP000_103/1444647696,IFP000_104/1444647696,IFP000_105/1444647696,IFP000_106/1444647696,IFP000_107/1444647696,IFP000_108/1444647696,IFP000_109/1444647696,IFP000_110/1444647696,IFP000_111/1444647696,IFP000_112/1444647696,IFP000_113/1444647696,IFP000_114/1444647696,IFP000_115/1444647696,IFP000_116/1444647696,IFP000_117/1444647696,IFP000_118/1444647696,IFP000_119/1444647696,IFP000_120/1444647696,IFP000_121/1444647696,IFP000_122/1444647696,IFP000_123/1444647696,IFP000_124/1444647696,IFP000_125/1444647696,IFP000_126/1444647696,IFP000_127/1444647696,IFP000_128/1444647696,IFP000_129/1444647696,IFP000_130/1444647696,IFP000_131/1444647696,IFP000_132/1444647696,IFP000_133/1444647696,IFP000_134/1444647696,IFP000_135/1444647696,IFP000_136/1444647696,IFP000_137/1444647696,IFP000_138/1444647696,IFP000_139/1444647696,IFP000_140/1444647696
0,IFP000_141/1444647696,IFP000_142/1444647696,IFP000_143/1444647696,IFP000_144/1444647696,IFP000_145/1444647696,IFP000_146/1444647696,IFP000_147/1444647696,IFP000_148/1444647696,IFP000_149/1444647696,IFP000_150/1444647696,IFP000_151/1444647696,IFP000_152/1444647696,IFP000_153/1444647696,IFP000_154/1444647696,IFP000_155/1444647696,IFP000_156/1444647696,IFP000_157/1444647696,IFP000_158/1444647696,IFP000_159/1444647696,IFP000_160/1444647696,IFP000_161/1444647696,IFP000_162/1444647696,IFP000_163/1444647696,IFP000_164/1444647696,IFP000_165/1444647696,IFP000_166/1444647696,IFP000_167/1444647696,IFP000_168/1444647696,IFP000_169/1444647696,IFP000_170/1444647696,IFP000_171/1444647696,IFP000_172/1444647696,IFP000_173/1444647696,IFP000_174/1444647696,IFP000_175/1444647696,IFP000_176/1444647696,IFP000_177/1444647696,IFP000_178/1444647696,IFP000_179/1444647696,IFP000_180/1444647696,IFP000_181/1444647696,IFP000_182/1444647696,IFP000_183/1444647696,IFP000_184/1444647696,IFP000_185/1444647696,IFP000_186/1444647696,IFP000_187/1444647696,IFP000_188/1444647696,IFP000_189/1444647696,IFP000_190/1444647696,IFP000_191/1444647696,IFP000_192/1444647696,IFP000_193/1444647696,IFP000_194/1444647696,IFP000_195/1444647696,IFP000_196/1444647696,IFP000_197/1444647696,IFP000_198/1444647696,IFP000_199/1444647696,IFP000_200/1444647696,IFP000_201/1444647696,IFP000_202/1444647696,IFP000_203/1444647696,IFP000_204/1444647696,IFP000_205/1444647696,IFP000_206/1444647696,IFP000_207/1444647696,IFP000_208/1444647696,IFP000_209/1444647696,IFP000_210/1444647696
0,IFP000_211/1444647696,IFP000_212/1444647696,IFP000_213/1444647696,IFP000_214/1444647696,IFP000_215/1444647696,IFP000_216/1444647696,IFP000_217/1444647696,IFP000_218/1444647696,IFP000_219/1444647696,IFP000_220/1444647696,IFP000_221/1444647696,IFP000_222/1444647696,IFP000_223/1444647696,IFP000_224/1444647696,IFP000_225/1444647696,IFP000_226/1444647696,IFP000_227/1444647696,IFP000_228/1444647696,IFP000_229/1444647696,IFP000_230/1444647696,IFP000_231/1444647696,IFP000_232/1444647696,IFP000_233/1444647696,IFP000_234/1444647696,IFP000_235/1444647696,IFP000_236/1444647696,IFP000_237/1444647696,IFP000_238/1444647696,IFP000_239/1444647696,IFP000_240/1444647696,IFP000_241/1444647696,IFP000_242/1444647696,IFP000_243/1444647696,IFP000_244/1444647696,IFP000_245/1444647696,IFP000_246/1444647696,IFP000_247/1444647696,IFP000_248/1444647696,IFP000_249/1444647696,IFP000_250/1444647696,IFP000_251/1444647696,IFP000_252/1444647696,IFP000_253/1444647696,IFP000_254/1444647696,IFP000_255/1444647696,IFP000_256/1444647696,IFP000_257/1444647696,IFP000_258/1444647696,IFP000_259/1444647696,IFP000_260/1444647696,IFP000_261/1444647696,IFP000_262/1444647696,IFP000_263/1444647696,IFP000_264/1444647696,IFP000_265/1444647696,IFP000_266/1444647696,IFP000_267/1444647696,IFP000_268/1444647696,IFP000_269/1444647696,IFP000_270/1444647696,IFP000_271/1444647696,IFP000_272/1444647696,IFP000_273/1444647696,IFP000_274/1444647696,IFP000_275/1444647696,IFP000_276/1444647696,IFP000_277/1444647696,IFP000_278/1444647696,IFP000_279/1444647696,IFP000_280/1444647696
